"Data Source","World Development Indicators",

"Last Updated Date","2022-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Malaysia","MYS","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","1016921468.70508","921860708.218999","921534038.938978","1147589180.71345","1178949431.59545","1327257284.72494","1336404024.56553","1306350450.80361","1439631517.05214","1730367176.27074","1760420750.03267","1717393441.0117","1816215065.9668","3178897392.8703","4587678118.89826","4235509660.22652","5726314132.82971","6588388250.11173","8024611398.96373","11882653993.7854","14091598144.1499","13087105594.3752","13636207930.119","15636927583.6816","18420805598.225","17131292790.9787","15613620515.9991","20240514367.3599","23425996639.6823","27728883638.5115","32783097341.8611","38245926680.2444","44957788510.6216","52793597762.3247","66398033836.3054","83462121212.1212","92359488035.6149","93294414081.9079","83529351814.1052","96016052631.5789","112369210526.316","102435789473.684","109221052631.579","117854210526.316","143927631578.947","162048533178.421","182515947876.343","205486385850.593","229658852449.188","184897432259.895","221686690881.997","254020261437.908","249353146853.147","244491415151.227","249467750313.178","209286903085.392","201164573439.722","223415961305.925","245969368788.878","238378032589.016","207797549660.997","256755967465.547",
"North America","NAC","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","79088275715.6494","83997419568.6471","95050446037.1589","125346122425.674","165506726808.434","177264330526.529","194738567515.816","207851486311.981","241044732290.478","294767816272.56","356871802509.727","386863955067.083","363002556140.507","362730266306.494","402616591739.614","404668644148.345","423895479199.961","477262307502.317","578144573230.03","647290144884.781","702349597449.244","745178517562.428","789918681739.851","824741925347.272","912370247287.722","1033042801936.18","1103128633314.92","1205310544975.56","1208510138634.65","1278749043050.92","1427432125792.13","1339414928008.51","1304569886771.71","1367290473853.49","1561860308829.72","1736458203184.33","1940025319698.94","2165194170684.02","2372859423843","1977617277977.67","2332353724163.28","2669344411962.44","2775886329782.69","2850426980443","2953772656253.85","2767723780357.73","2716871379980.24","2910493528219.71","3098748282843.12","3098142594082.7","2635015381942.47","3154319107735.12",
"Namibia","NAM","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","1704868214.04725","1268703650.6381","1109316047.98305","1034886235.25716","885207079.102555","830106482.882398","1022556867.65864","1068842681.13949","1154154383.19771","1264259409.92107","1215313003.32393","1318542968.89146","1475212307.15288","1515190898.79732","1617131688.63355","1777941551.10143","1811286279.16172","1771921788.19444","1602298916.48427","1602751272.60823","1597772846.47973","1460496759.28077","1546281764.96817","2139539096.06462","2630324999.61299","2928972887.36259","3630154009.84173","4406963682.24087","4618206224.17199","4609164218.332","5519271694.20078","5703130109.58904","5224411420.83038","4516467699.69026","4851936880.9313","4009349176.46077","3753713232.04476","4335454246.52386","4909474909.13487","4565372506.64433","3536024302.91922","3907060129.18931",
"New Caledonia","NCL","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","467633429.685851","448725812.457718","400878534.375192","370028661.415182","413150771.401004","564723789.889382","553535452.330625","542773572.957814","558407857.077597","672432906.510764","779113645.405221","616966433.699746","675306350.301861","1013166519.89812","1296530354.94453","1339259411.08521","1667538069.88027","2415311377.80942","1682427913.27679","1340540325.72894","1891548998.478","2079690095.36963","1715324223.40989","1596112195.63229","1976647744.54129","1578920943.30992","1680830893.78407","1927265222.73795","","","","",
"Niger","NER","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","31918254.3016335","39451761.2118726","49364155.6662704","54590784.5352393","54007613.440467","63869431.6392374","87454937.837433","56105891.0760083","51153495.631647","58566567.0105393","70011517.236963","85780070.9262356","105576530.903758","146829456.07055","125912784.42008","201836608.528931","237000509.310506","253675819.776726","399775992.118974","602012196.222669","616701167.552381","524397105.230715","423104763.968311","375494087.638362","334702527.733297","297998010.074277","380827489.511441","464530456.523432","417302521.888667","361801928.037609","529264157.540747","394885768.479963","398954557.715804","333024205.880296","254680841.138413","334744136.212798","367972078.71569","310060798.116194","369279320.78519","321173964.816995","321460755.159052","329494480.935699","331604241.63761","450538569.409002","536185520.48212","631697854.410665","659728390.032954","748906731.807643","961860986.547085","1101191298.87853","1270669447.88976","1341345246.64901","1517787449.29795","1736088856.1157","1732190192.63108","1381730097.69597","1266928628.41661","1486989001.763","1515939539.09152","1475283079.51208","1413658356.70082","1533845340.93423",
"Nigeria","NGA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","387783144.337113","410318073.638527","405957160.856783","453486910.261795","510977880.442391","639927201.455971","663026739.465211","576368472.630547","516309673.806524","755704885.902282","1054738905.2219","994778761.061947","1346273637.37486","2413613861.38614","6256020278.83397","5094309927.36077","6613959390.86294","8962875536.48069","7142147922.99899","11728083700.4405","18859387228.6079","14128557783.9433","9556562612.73946","5372793302.44648","4666830479.39743","5233610302.31645","2876808721.43845","6767637248.2239","5545310670.59934","11111113802.5032","11333885339.7422","11909681270.2905","11458714120.6756","5568907167.77042","4584122396.71002","10643648146.6742","11760052946.25","15602035798.6197","9907407840.90909","12666750049.0047","25017710170.2798","20565929746.0823","22090304877.7263","28019123722.3396","27497518511.0277","36950462118.8005","70382678168.1743","59092401901.9923","87143789749.1539","54961140554.8097","94172012907.6393","131041638403.258","146367018678.386","93880662175.3761","105851512076.482","52587763138.4559","37300993198.2155","49491582468.2241","65356458031.7124","63726819299.8591","35087257884.8152","47338716492.0487",
"Nicaragua","NIC","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","52948278.3333333","56287344.7142857","70120699.3333333","84431029.5238095","98741388.047619","166000000.071429","164499996","173899999.714286","185699995.071429","182400005.214286","207599997.5","217385717.785714","310842863.142857","308499996.142857","442200005.071429","446000014.071429","609699998.571429","718799999.785714","737099988.142857","642073656.368421","530452602.789474","547049999.25","393904343.913043","532216678.083333","510641377.551724","396297671.069767","368687427.582781","453314154.485714","473094313.699187","329660032.297147","251842580.645161","324886597.938144","309280000","358807189.542484","507617767.857143","666412217.795485","725843473.621814","852511351.488659","896202984.284783","899778094.834886","1026990189.1253","1013628825.18336","984614526.315789","1102014234.63983","1336449667.29441","1541276323.25961","2114713699.51112","2454454291.67683","2928933145.4323","2820029990.9044","3544323949.72935","4400092756.5186","4999469140.04935","4965861472.00155","5347144909.83824","5113366205.86423","5165892177.07278","5698964090.92573","5506699795.90026","5680173421.05025","5309751005.32582","6563617753.26263",
"Netherlands","NLD","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","13972084310.0845","16465200584.4037","19350190476.1905","23722776709.6951","32626108308.3714","43954645462.7429","47607896479.6096","53008237206.201","58357365538.2958","68367971073.5384","85992004833.5714","98396865440.0355","90098907533.3392","87011672856.3176","83768991583.6615","84042709478.022","86170340366.242","102009544882.173","121177275892.08","135505378526.034","142167905019.225","173218737746.581","180482201791.608","193735315789.474","186010106786.901","207519415183.436","258811419160.033","258529411764.706","251587982832.618","259915574316.818","267805108493.051","275675255568.628","273187605384.646","285020505779.608","343889726621.568","412634739877.221","449808302518.288","500418911117.646","583600256785.492","664344657500.781","542407172566.015","591502959466.668","683507099348.25","666972343230.469","700689843247.453","718890300914.899","632814005706.64","623603755002.725","695378637220.001","774043642951.372","751253595615.685","712054191887.94","840459995302.312",
"Norway","NOR","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","4674151955.08827","5070933544.97654","6067059287.81761","8429532762.14923","10819538964.2038","11869559394.6699","12928617245.487","14231238846.6235","16740362054.8233","20856025749.8865","27550615484.289","27207770711.7345","25657576696.6222","25431719752.2066","26225816332.782","27462313311.3107","26430822075.2701","29929499072.3562","33078717201.1662","38304004634.6586","47221272584.9482","47777692082.2471","48588784294.7944","44804978785.1877","47467411017.9098","56528602096.2243","65313808180.0986","65441796024.5426","56898781990.961","62649374294.7995","78315344588.6069","78221915766.7627","78939226934.5424","90697014208.6382","108690214811.298","134063639891.347","154283286295.667","173599638330.177","212250000000","151524418364.264","170473128360.678","205661331278.117","207279587451.654","204907744680.851","194361756149.167","145839991732.975","130785833333.333","144748458593.593","165936181985.859","146844318181.818","116791786883.795","200451455180.442",
"Nepal","NPL","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","57094106.8381677","51187819.9238745","57881611.7600735","52859926.5774543","55308641.9753086","42469135.8024691","47703703.7037037","57975308.6419753","64260709.3056138","66375047.5465957","140262466.717383","156521448.616865","162959992","169586602.170643","218166658.333333","224583341.666667","293583341.666667","277668266.815086","250371505.200971","274961829.059717","302055495.88055","332467040.80954","349348712.938224","399163908.410791","390158315.200866","381884707.665109","450607063.668039","542824053.452116","674654166.666667","772440816.326531","1099094803.21285","1031715000.90827","1294985095.56374","1108297013.72074","1150110375.27594","1279281887.93977","1355238095.2381","1073251679.17819","993875698.018669","1213488962.70126","1185691368.22533","1216071411.28826","1327426848.73204","1602782686.80316","1596506175.3286","1533460341.31158","1684084657.39266","1899085037.34277","2059901677.88821","2301357058.7828","2488355029.13379","2005967749.51834","2263315205.83735","2587877999.09938","2659663942.53002","2275258177.64442","1890368794.1327",
"Nauru","NRU","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24663084.6472298","40421965.8878044","69086409.5689833","95413973.530317","98228219.957771","60737166.1535902","70607075.2656864","65615808.1303266","71312301.3719867","75811757.9745387","54296822.6303794","54481677.7371446",
